peA,pxA,pyA,pzA,peB,pxB,pyB,pzB,peX,pxX,pyX,pzX,peY,pxY,pyY,pzY,pe1,px1,py1,pz1,pe2,px2,py2,pz2
123.97367802128862,109.03911734035917,-48.66752045891587,-33.33790911473791,34.253236792418306,-26.93407183906716,4.834032291156598,20.602721585594054,156.94888196331306,-82.41558212322705,43.79138482785141,13.141080156616681,1832.2782233123253,82.41558212322705,-43.79138482785141,1829.8998535594674,1916.1340194769098,0.0,0.0,1916.1340194754066,73.09308579872648,0.0,0.0,-73.09308575932467
251.28554309747528,-162.36477625170016,172.2664991712756,-84.29921035099515,384.6612095658737,-292.2399456396189,138.67710321218595,-208.15552205480958,628.914672333925,445.6071307440417,-318.86635078139665,282.0318252366318,635.5695984541874,-445.6071307440417,318.86635078139665,-322.03610021684676,612.239997904093,0.0,0.0,612.239997899389,652.2442728840194,0.0,0.0,-652.244272879604
540.7114701080831,-493.9322977761059,151.38280476827822,-159.63403628471576,73.77693124330726,-71.77793586236531,-7.837815083149175,15.150318865958665,632.0616909295419,581.5040428292479,-150.14933164858448,151.85505430981067,985.3296509801071,-581.5040428292479,150.14933164858448,-781.14195091132,494.0522226557025,0.0,0.0,494.05222264987316,1123.3391192539461,0.0,0.0,-1123.3391192513823
298.4859507310448,140.53094506852023,-199.15158425166214,172.28918350267176,1536.5436225056674,522.4488085800292,-959.8996543770364,1080.0954586530731,1807.6297190908076,-654.00608055393,1142.0455132005147,-1232.7948100626365,1590.7900335779098,654.00608055393,-1142.0455132005147,-893.6559871125505,635.9844777485081,0.0,0.0,635.9844777439797,2762.43527492021,0.0,0.0,-2762.435274919167
918.5126170140902,283.12621164266864,677.822857805248,551.4174002801058,640.2670301548052,218.23909990263263,386.82222197596457,461.1747323547989,1383.2093309656589,-446.3755778765713,-938.6560298170783,-903.9864514658739,1097.0958027912297,446.3755778765713,938.6560298170783,-351.1308896405587,612.5938963268077,0.0,0.0,612.5938963221064,1867.711237430081,0.0,0.0,-1867.7112374285389
270.6508463729578,-3.782293568176275,54.68866405911356,-265.04098724761786,1575.2017133885413,106.55135281435878,43.040975084556855,-1571.0043671293206,1829.9344132847746,-101.83502872236656,-96.98913297785022,1820.2012091890313,140.7397491994551,101.83502872236656,96.98913297785022,-5.5147083590316015,1892.6803316394135,0.0,0.0,1892.6803316378916,77.99383084481698,0.0,0.0,-77.99383080789099
921.5379317910517,-312.6399218024169,813.4812095755423,-299.5609465411346,91.33154353939773,-35.260379782720285,83.71131113199422,9.516977011094173,1031.946133783761,354.26479699758136,-913.954687847857,297.23030666545594,1998.0041149137937,-354.26479699758136,913.954687847857,1741.035245299727,2534.1079003290333,0.0,0.0,2534.107900327897,495.842348368522,0.0,0.0,-495.84234836271366
139.49520054359144,102.21778404471254,86.93498401321045,-38.114881008710675,811.1692935441106,423.1166298766559,691.7834018741968,-20.091421105441626,860.619982873049,-477.8014140630192,-702.5403412534317,55.311685485962556,1019.7357886212412,477.8014140630192,702.5403412534317,563.9183950006557,1249.7929259893228,0.0,0.0,1249.7929259870184,630.5628455049675,0.0,0.0,-630.5628455004002
519.9051175684382,81.29895277565242,104.91866139634128,-502.67672120581994,108.36137622203803,10.564362695260058,-30.376017766013327,-103.47888500682596,748.7121480624728,-110.99007592661455,-101.2428182627597,722.6691673596849,214.6289539937195,110.99007592661455,101.2428182627597,153.28627688966913,919.6482731213816,0.0,0.0,919.64827311825,43.692828934810635,0.0,0.0,-43.69282886889593
539.9021290624369,-9.145242484241228,141.85676490663766,-520.8525047998518,177.15008667492134,-23.08488183298569,107.77023779201097,-138.68964375879926,704.5212949079774,32.61757790581252,-248.16272829717866,646.4915768008677,623.374951056203,-32.61757790581252,248.16272829717866,-570.918280924882,701.7347709198355,0.0,0.0,701.7347709157314,626.161475044345,0.0,0.0,-626.1614750397456
573.8838825447289,-284.10859450500874,-242.0687499313259,-435.92171026422375,211.2303167948122,-120.94078314548283,-140.89605357652152,-100.69695026144545,758.4576293617026,390.1572256302845,366.3555934575793,522.559703735179,847.0411419738721,-390.1572256302845,-366.3555934575793,656.5360725972836,1392.297273828298,0.0,0.0,1392.2972738262297,213.20149750727597,0.0,0.0,-213.20149749376762
109.13950209280583,-105.13014462656642,-25.28445031374021,-14.82498499813057,200.857939448913,-106.61791949521346,-161.90488071992533,52.567486921500475,318.31313624355045,218.46783845451907,190.8298318864936,-37.799226558063864,290.10526025267455,-218.46783845451907,-190.8298318864936,4.103759702368144,287.36146482079056,0.0,0.0,287.3614648107683,321.0569316754344,0.0,0.0,-321.05693166646404
452.4807313780385,-96.81218520130982,-307.2129360767606,317.7836134416753,406.39668171056155,-198.07740957711982,-292.799472100946,200.47960459353646,724.8417066647355,249.53239432273537,506.4756497141968,-436.8766990247839,589.5930387101955,-249.53239432273537,-506.4756497141968,-169.81151821919266,353.87326406804743,0.0,0.0,353.87326405990893,960.5614813068837,0.0,0.0,-960.5614813038854
92.05089444056479,-10.416655270587123,28.970750424009868,-86.74996299798336,253.94001634531145,145.71440176620592,94.6096318443661,-185.20762020404905,395.13445951335564,-155.3939477496135,-141.20738349272543,310.31304668808303,353.7089276490584,155.3939477496135,141.20738349272543,-284.64574710122685,387.25534337437114,0.0,0.0,387.2553433669342,361.58804378804285,0.0,0.0,-361.588043780078
142.74111323350942,64.27146515549585,-71.67914657744988,-105.38645131057359,356.9497735527617,19.65463868051806,-316.5999498589253,-163.68050515266663,460.6564684815663,-73.32402440778388,361.8873288654236,245.1841769062673,373.7535102620811,73.32402440778388,-361.8873288654236,57.90367068470729,568.7489131644226,0.0,0.0,568.7489131593588,265.66106557922507,0.0,0.0,-265.6610655683842
17.52104149759875,-8.682182232892247,-6.128438103604,-13.930141896108658,598.2775660581121,-569.8393182042023,-77.74652880186319,164.84742866132123,632.4782937893434,594.0643268080345,86.2080024101439,-154.70713638759082,663.5742924521174,-594.0643268080345,-86.2080024101439,-282.81901904245717,429.26321540739974,0.0,0.0,429.26321540069057,866.7893708340613,0.0,0.0,-866.7893708307387
931.4387157508185,-574.6127214909616,-66.84569784622995,730.0205162731628,214.05784129779553,-174.34794209780904,-3.836254701920319,124.1323392883306,1219.4017081174172,788.1804509998047,77.72258119311084,-918.651758172867,1198.421412471361,-788.1804509998047,-77.72258119311084,-899.4135082922185,299.8789270659686,0.0,0.0,299.8789270563647,2117.9441935228106,0.0,0.0,-2117.944193521451
795.6617253454648,391.8687023150153,689.2874738221973,-66.32706655266516,643.7600717429548,405.1870274324599,495.1267321017415,-71.4144378203146,1491.8769901720293,-821.6744985752956,-1230.7196303045478,141.8693546148271,1602.265051806165,821.6744985752956,1230.7196303045478,-614.356172108434,1310.827612242585,0.0,0.0,1310.827612240388,1783.31442973561,0.0,0.0,-1783.314429733995
225.12436694228154,190.1990642011063,-108.80165601550017,51.647809406317215,589.4477861020504,448.51741858325795,-381.8742730771442,-21.28044477499982,879.0993337527736,-688.4760747208678,531.1859625601497,-30.125675437472182,1172.1355865946607,688.4760747208678,-531.1859625601497,785.966921105362,1403.5380830064648,0.0,0.0,1403.538083004413,647.6968373409696,0.0,0.0,-647.6968373365231
285.84482188977404,182.2291310906093,-28.887371112767912,218.3239010583848,254.91988534904598,217.32472482431731,55.975387466435464,120.91678098753675,520.4557835207765,-385.9578907866546,-28.172877537963952,-324.6024770561266,464.6924540723159,385.9578907866546,28.172877537963952,-257.25837668915506,201.64369192920884,0.0,0.0,201.64369191492622,783.5045456638837,0.0,0.0,-783.5045456602079
148.55758292528824,-80.31812455494665,-63.88418433921502,107.41119729289473,60.64287074932258,-10.012973765364553,43.36744436468962,41.1893541873227,234.50739489601858,103.0418806451162,28.437030919182963,-166.78481455617072,277.33676722388947,-103.0418806451162,-28.437030919182963,255.90894582655153,300.4841466931237,0.0,0.0,300.48414668353917,211.36001542678434,0.0,0.0,-211.36001541315832
1471.3588646602038,175.31766661429802,-1033.0328183615504,-1032.9587700267004,397.13182138556965,107.32757376199915,-293.46902373257643,-245.0926510053515,1758.5898115431494,-263.66945310159826,1247.9058607565696,1204.1998411617067,1309.3492201334882,263.66945310159826,-1247.9058607565696,295.98101704150315,2284.0599449387173,0.0,0.0,2284.0599449374563,783.8790867379204,0.0,0.0,-783.8790867342464
181.70768471520506,126.88026163458211,120.1058764152278,49.936563184007674,52.92124684237345,-22.222019201927687,41.38027270859212,-24.382642607049892,220.67833891689187,-96.4253423496425,-152.10189547449448,-22.712243679099117,215.7018286147196,96.4253423496425,152.10189547449448,118.72003035627156,266.1939771013402,0.0,0.0,266.193977090521,170.1861904302712,0.0,0.0,-170.18619041334856
114.78815689349375,2.2296078952536176,-41.30516510908756,107.07582895756542,489.13876364681613,10.520457238592245,90.61141777304026,480.557614704612,606.0572901851567,-12.816486869008454,-55.08820105915405,-590.2170929030929,62.980754924446046,12.816486869008454,55.08820105915405,27.70565381823522,53.26330303706961,0.0,0.0,53.26330298299861,615.7747420725333,0.0,0.0,-615.7747420678563
78.32055985906018,18.67916202617838,-38.27595688711931,65.72784894557094,809.2884482916082,142.8876541052831,10.11291741512601,796.5102885361136,792.1711377601639,-144.8280805710297,30.259843218271147,-768.0455913985506,247.0831599849222,144.8280805710297,-30.259843218271147,197.8869801399062,234.54784324757082,0.0,0.0,234.54784323529188,804.7064544975156,0.0,0.0,-804.7064544939366
244.06695759239693,-17.520096711556,168.99016139386092,175.22571544069507,47.495627047059514,34.23801261692515,30.770704667540084,-11.694306943965236,268.449943718253,-16.584927111856125,-183.85851895261408,-149.11776380961066,992.2070484604856,16.584927111856125,183.85851895261408,-974.8824607152156,68.32838384682304,0.0,0.0,68.32838380467365,1192.328608331915,0.0,0.0,-1192.3286083294995
16.925827987928972,-7.427787811607298,-15.029352919412444,2.330272972517741,275.94137011774137,-73.87805170122557,131.95447300175138,230.81094054250858,408.24425090206284,112.18828470946218,-172.1585405583593,-329.67915324046623,239.8878295700173,-112.18828470946218,172.1585405583593,-123.7796286018748,97.33664932704916,0.0,0.0,97.33664929746112,550.7954311450309,0.0,0.0,-550.7954311398021
163.82706762684575,151.07288680577295,-48.115015748677514,41.24604488779159,93.82703135476392,63.685840362110596,58.28242509795577,36.75301994286713,272.9114193498592,-227.63016213484534,-10.189801606171272,-82.52920720112115,3547.355294695866,227.63016213484534,10.189801606171272,3540.0296981848505,3638.8836025071832,0.0,0.0,3638.883602506392,181.38311153854104,0.0,0.0,-181.38311152266306
72.42069720406225,-52.87883759890701,44.582894655286445,-21.46977926916165,169.6828310403942,-161.88622823560723,-24.63933562085358,44.47488502171513,300.5451617525355,270.2058791391589,-12.529611722169774,-37.535795736650726,375.38205362640304,-270.2058791391589,12.529611722169774,-260.27577276370084,189.05782344395246,0.0,0.0,189.05782342871905,486.86939193498586,0.0,0.0,-486.8693919290705
298.2298780496406,-196.6817228728744,-218.51804540595114,-50.07218670303907,26.30253027056885,9.420556587788255,-12.213258643675612,21.30522296323492,271.3546006794759,146.53099138742118,190.27447750901928,14.40003755574918,701.2306845909974,-146.53099138742118,-190.27447750901928,-658.8237736890558,164.0807745755784,0.0,0.0,164.08077455802606,808.5045106948947,0.0,0.0,-808.5045106913326
498.7555595351357,-248.43734863632093,171.61033970505568,396.9708846704968,499.63500089592094,-289.6334072922447,51.66161900822131,403.83003927642744,986.5831447521364,532.0719046724902,-219.5556923710207,-791.3853913958009,2869.948175526708,-532.0719046724902,219.5556923710207,2811.6360568908967,2938.390992885891,0.0,0.0,2938.390992884911,918.1403273929524,0.0,0.0,-918.1403273898156
20.040146239971527,-8.86382388619348,6.75291188021048,16.656478276397493,249.71566684824555,40.017553880569686,-212.51337481599643,-124.87824140015533,259.59109841859146,-30.50485970035386,199.04232685193273,105.30381775700698,286.3903730184913,30.50485970035386,-199.04232685193273,-203.64442395494325,223.82043262153712,0.0,0.0,223.82043260866968,322.16103881554557,0.0,0.0,-322.161038806606
92.73182381472631,90.19033450345246,20.361536544968715,-7.092428335112094,391.96129577617944,349.259080890847,-175.57828512238075,-28.705706667951002,482.1145174139892,-436.8045216103435,156.90420953375528,35.59546084362594,524.5789101043665,436.8045216103435,-156.90420953375528,244.47067687530833,643.3797826169197,0.0,0.0,643.3797826124434,363.31364490143613,0.0,0.0,-363.3136448935091
240.55894861623707,-30.07415821095045,-66.58922666049332,229.1943011071819,145.87143262115964,55.70965719040507,15.074200796073676,133.96894200163226,408.176849663785,-26.893161093703608,54.55276693650998,-383.612883135344,131.29283491883305,26.893161093703608,-54.55276693650998,-116.35532648410589,19.75073755172202,0.0,0.0,19.75073740590468,519.7189470308964,0.0,0.0,-519.718947025355
246.92570138661196,61.49622608000326,-234.31573581711365,47.81895159528512,2446.23433154803,611.1124193191582,-2367.122851516261,85.63539938391787,2773.144665769998,-692.5924576822828,2678.891036681893,-135.79244616554826,2795.483651173138,692.5924576822828,-2678.891036681893,398.2302664509155,2915.533068614203,0.0,0.0,2915.533068613215,2653.0952483289334,0.0,0.0,-2653.095248327848
237.79770689314452,17.47806831932798,172.26203171394573,162.99711335249572,464.8344541550891,-118.41535524102659,268.08265759034356,360.80543525853346,709.1291268800892,99.3289499710862,-445.55988184453315,-527.9431976813838,736.458135221435,-99.3289499710862,445.55988184453315,-577.9106646501693,169.86669989233394,0.0,0.0,169.86669987537948,1275.7205622091906,0.0,0.0,-1275.720562206933
310.54116283118833,-0.2515803372724375,-223.4457051072303,215.6565959784518,123.96817397290631,-8.037422735601602,-122.27246778112674,18.787006591240946,441.7599751865035,9.449296254426468,355.7456487801085,-229.6897251752806,430.78419825846504,-9.449296254426468,-355.7456487801085,242.75660575511483,442.8055270123025,0.0,0.0,442.8055270057985,429.73864643266603,0.0,0.0,-429.7386464259643
232.10431996971047,-48.36832181563478,51.381185571028425,221.1173773421177,68.36161104193606,0.24889346641226598,-47.75350081346364,48.916777043769514,303.44756622405475,48.022184240293896,-1.1700825264464696,-272.07108662071147,52.71623864708043,-48.022184240293896,1.1700825264464696,-21.71410921517419,31.18930455936336,0.0,0.0,31.189304467024012,324.9745003117717,0.0,0.0,-324.97450030290946
355.59977596819795,23.33821156108786,147.52509845786776,-322.71175044419897,375.3382186793402,-36.65149345094085,259.5649382494866,-268.62890622704026,673.1853740917726,15.395936675534633,-380.2368641687533,540.9354768843283,459.3027475828865,-15.395936675534633,380.2368641687533,-257.18068782944204,708.1214553634129,0.0,0.0,708.1214553593458,424.3666663112461,0.0,0.0,-424.3666663044595
352.5706296180835,43.882050236979055,114.10569559508163,-330.69669603588966,280.65269203773346,17.488732246219598,-15.254548472234259,-279.69157395845,651.0880528962647,-62.866617271039985,-100.20715280127646,627.8309625883446,118.56565704021992,62.866617271039985,100.20715280127646,-8.008119877803495,694.7382763063638,0.0,0.0,694.7382763022183,74.9154336301207,0.0,0.0,-74.91543359167736
384.6772612617229,-57.98187123880544,8.463276831423482,380.1882045576126,238.70650990822062,-126.2421322452291,22.87554530656366,201.29687366094103,627.765621940327,185.05058492555582,-31.46766047459764,-585.7520750736533,206.7226114054264,-185.05058492555582,31.46766047459764,86.60430372379903,167.67023100437834,0.0,0.0,167.67023098720176,666.8180023413751,0.0,0.0,-666.818002337056
34.31196613311463,-13.765612297448401,-8.841799647305434,-30.160263874728503,126.0666369278456,42.022437425332114,-54.51393651532659,105.6179076896254,162.9452557043466,-28.60962514952661,64.34601380225467,-76.43288698667956,288.44533436756865,28.60962514952661,-64.34601380225467,-279.7173408446858,47.620181146947886,0.0,0.0,47.62018108646932,403.77040892496746,0.0,0.0,-403.7704089178347
196.56910684018,18.900593647143477,-194.80046983150658,-18.301865400989772,22.974576780128295,15.332249102023773,16.325465945664238,5.121765062598921,225.68509569116094,-35.093004722446324,183.7578832202914,13.602712636697916,253.86923631310208,35.093004722446324,-183.7578832202914,-171.6132585623436,160.7718930437483,0.0,0.0,160.77189302583471,318.78243896051475,0.0,0.0,-318.7824389514804
392.090460590058,53.679951590782125,-242.73277674559998,-303.20651572205014,525.7993181927197,176.95769092326373,-231.14187107803838,-437.86337374754135,919.045671711913,-228.18463752305894,476.9376646600419,741.1861654938637,635.6662104177158,228.18463752305894,-476.9376646600419,-352.8934205792948,971.502313521112,0.0,0.0,971.5023135181475,583.2095686085169,0.0,0.0,-583.2095686035786
185.848333132374,19.91406128547856,-128.38346110928546,-132.893641701929,901.3236145091562,287.6488035278204,-674.3613588175908,-524.2892156382355,1250.0009700376163,-349.09935813012294,921.7484013467745,758.4600832362792,1680.887161210206,349.09935813012294,-921.7484013467745,1361.5767225842787,2525.462468531209,0.0,0.0,2525.4624685300687,405.4256627166136,0.0,0.0,-405.42566270950994
1585.3361540751234,705.3584714606991,27.647752419588276,1419.5054596381356,294.18579146166354,160.2325427422014,-46.546349031224345,242.2895984894058,1651.9501808651914,-759.2604770871839,13.924274898571323,-1461.68354733931,1333.9303641383349,759.2604770871839,-13.924274898571323,1096.676733986074,1310.4368658253843,0.0,0.0,1310.4368658231865,1675.4436791781416,0.0,0.0,-1675.4436791764226
843.0815946902735,-208.6184038640295,-435.7830148290419,690.9110658118238,373.289869806365,-22.377100243241475,-227.9716834349433,294.7431149943877,1264.8566031746982,235.83318759030723,692.3987540232732,-1024.2454049946475,1215.4294909232333,-235.83318759030723,-692.3987540232732,-970.6881684960231,242.67626030892052,0.0,0.0,242.67626029705286,2237.609833789012,0.0,0.0,-2237.6098337877247
44.87053932660676,-37.77901698050998,11.95757185023217,21.050597399918146,237.49879369543038,25.58377478318898,-74.06155412246396,224.20087795455441,276.8518567859299,14.662093469018162,59.24310832738373,-239.1066242006538,72.73997948760407,-14.662093469018162,-59.24310832738373,-39.57754086489856,35.45383564002302,0.0,0.0,35.45383555879062,314.138000633511,0.0,0.0,-314.1380006243431
476.72969812130304,-347.13845502602464,-306.63419409510004,112.87855918916563,186.02389730376132,-174.12504001036928,-65.12658408226933,6.624866432067593,735.6026693922491,569.2907604277588,425.69452486409295,-141.60945875654335,710.862256344625,-569.2907604277588,-425.69452486409295,4.165222914809149,654.5103449479519,0.0,0.0,654.5103449435517,791.9545807889225,0.0,0.0,-791.9545807852859
236.646373875148,-224.5220610997662,-60.678486106711226,43.69750189160491,97.13294615328985,-37.20787851698027,-19.134439043373654,87.65988961422987,306.7009781733799,243.18242444631593,73.62007205049308,-117.29293859478554,691.5369079911305,-243.18242444631593,-73.62007205049308,-643.168476015317,118.8882357876786,0.0,0.0,118.88823576345416,879.3496503768317,0.0,0.0,-879.3496503735565
313.49418922704604,57.97364360166445,45.54358404107929,-304.7022239488306,51.150350267214584,-5.481549902420551,-37.689938345004904,-34.14351315661207,358.79207079742935,-50.56127204555517,-4.440813972121505,332.27298567218475,206.93241129394085,50.56127204555517,4.440813972121505,-200.61121548548832,348.69312613652806,0.0,0.0,348.69312612826866,217.03135595484218,0.0,0.0,-217.0313559415722
328.69003453501614,175.2275172057735,-105.83010287453348,257.16229377981546,163.56036726118458,-10.06916382545789,-78.74738971031985,143.00158842572583,423.84537255673735,-138.77774915887875,159.84764489253604,-345.0856655940152,377.8389345320074,138.77774915887875,-159.84764489253604,312.97240645658775,384.7855239759469,0.0,0.0,384.7855239684622,416.89878311279784,0.0,0.0,-416.89878310588966
706.9090344640365,336.4938479094185,-68.45172891387176,-617.9050365021241,600.4308134715949,229.48002242551513,-158.9491309358291,-531.5931290455991,1303.228934834283,-560.6957620174991,232.94660805246752,1146.3034270391788,819.9320302281944,560.6957620174991,-232.94660805246752,551.0396305537695,1910.2520113217035,0.0,0.0,1910.2520113201958,212.90895374077405,0.0,0.0,-212.90895372724717
65.56626818864223,23.38054351700189,45.14436534141812,-41.40376778694302,212.08546279586417,209.65301731814773,26.632515930252843,17.79227231011169,260.8097185197727,-216.26591460072225,-69.76778483871173,25.15888819036722,297.4615102396905,216.26591460072225,69.76778483871173,191.95015094792143,387.6901339441485,0.0,0.0,387.69013393671986,170.58109481531469,0.0,0.0,-170.58109479843122
1269.363870201711,1171.9977926836789,-74.17055005956071,481.8760612667052,94.32939808488611,93.47361665928857,-10.686734009171978,6.819974186644336,1504.194671771333,-1396.3086549222423,93.96973567032053,-536.9759673882586,1964.8549735493045,1396.3086549222423,-93.96973567032053,1379.183416389193,2155.628547160358,0.0,0.0,2155.6285471590218,1313.4210981602798,0.0,0.0,-1313.421098158087
517.7402257613954,-232.59772979165496,-400.834056577855,-230.83608156995288,40.47148650771295,-28.57760164918312,-27.480419493569368,8.129480215982358,674.7300934280951,316.27954393339024,517.5009241685183,267.7134523170287,622.1794752641798,-316.27954393339024,-517.5009241685183,-138.80685504781889,712.9080829802964,0.0,0.0,712.9080829762565,584.0014857119783,0.0,0.0,-584.0014857070468
7.96524439141039,4.260282979003707,-6.719571658895449,-0.3774438695681659,850.2972455407461,-324.2512167390107,71.14887122879597,-782.818237102534,830.6365321555263,309.630417037551,-62.294128569237365,757.9282584402762,461.9818208683936,-309.630417037551,62.294128569237365,337.15819610098174,1193.8524037692157,0.0,0.0,1193.8524037668033,98.76594925470467,0.0,0.0,-98.76594922554483
849.359908417491,-391.45484848339044,-752.9358925332026,-35.537267214065444,25.971413562628527,-24.020747013994104,-6.1965053672074175,7.689041329382225,926.2669520701928,437.70220525097363,806.0290837518935,30.888706057761837,935.3998412320362,-437.70220525097363,-806.0290837518935,-183.59400490123858,854.4807472296318,0.0,0.0,854.4807472262613,1007.1860460725975,0.0,0.0,-1007.186046069738
354.10163254165076,234.81022964981375,-215.69518236583704,-154.03801649148895,989.2549700579367,635.8791721084139,-457.70675325464447,-603.976491502889,1230.8190560157707,-797.9247541737957,618.2564140180338,692.9937891884765,1343.6317895070479,797.9247541737957,-618.2564140180338,886.8040815030122,2077.124358104951,0.0,0.0,2077.1243581035646,497.32648741786716,0.0,0.0,-497.3264874120762
55.14253742538653,-26.351928244642014,25.92765567646468,-40.914935935695695,387.6263404039055,-178.5270815532799,-133.41691483638385,-317.1469497922597,446.4808745881817,206.69101097515824,103.95345019000538,360.6486206110993,241.52984582547967,-206.69101097515824,-103.95345019000538,-69.34819820572898,489.6555714051971,0.0,0.0,489.6555713993154,198.35514900846434,0.0,0.0,-198.35514899394494
242.9232581845116,-115.4668404049411,-213.61953946846907,6.76834478716364,198.88251555757617,-13.42858737434188,-183.32830116824192,75.92537142751145,463.81802602826167,122.0204536176847,418.10833335180735,-98.35314814209869,436.0974249773524,-122.0204536176847,-418.10833335180735,21.849360329903327,411.7058315972574,0.0,0.0,411.7058315902621,488.20961940835656,0.0,0.0,-488.20961940245746
92.37782134191762,-71.7303858801596,-14.474417455676532,56.38177770061413,736.6313864940519,-321.4190260054923,-347.6349904667954,564.3274959568962,925.6363728629339,430.28458458997466,412.3687908028953,-697.0362984829694,1133.4738723239132,-430.28458458997466,-412.3687908028953,964.142196914541,1163.1080718088406,0.0,0.0,1163.1080718063645,896.002173378007,0.0,0.0,-896.0021733747927
